time,id,activity,circumplex.arousal,circumplex.valence,screen,appCat.builtin,appCat.communication,appCat.main,appCat.tools,appCat.contact,mood
2014-04-11,AS14.20,0.05509259259259256,0.5,0.75,169.1849999427795,55.402,72.345,512.088,41.273,2.0,7.5
2014-04-13,AS14.20,0.0,0.0,0.6,5.01699995994568,12.451,188.6906666666667,569.675,32.230000000000004,2.0,6.8
2014-04-14,AS14.20,0.005,0.0,0.2,352.3744999170304,58.342499999999994,305.03633333333335,364.6765,23.187,2.0,6.8
2014-04-15,AS14.20,0.10694444444444444,0.0,0.6,699.7319998741151,104.234,421.382,159.678,14.144,1.5,6.8
2014-04-16,AS14.20,0.004629629629629634,0.4,0.6,11.29800009727478,205.4525,448.78049999999996,520.972,11.276,1.0,7.2
2014-04-17,AS14.20,0.014580010632642209,-0.4,0.4,1704.4969999790194,306.671,476.179,882.266,39.18,1.0,6.4
2014-04-18,AS14.20,0.006430041152263367,0.0,0.5,93.54699969291683,78.833,339.2685,14.633,25.615000000000002,1.0,6.75
2014-04-23,AS14.20,0.05416666666666672,-0.3333333333333333,0.3333333333333333,317.956999540329,8.155999999999999,202.358,95.215,12.05,1.0,7.0
2014-04-25,AS14.20,0.04379330553481039,0.5,0.25,707.3170003890989,192.424,488.702,82.07,46.597,2.0,7.0
2014-04-26,AS14.20,0.046111111111111096,0.5,0.75,1290.6129994392386,113.58,594.009,582.689,72.1965,1.0,7.0
2014-04-27,AS14.20,0.01789285714285714,0.0,0.0,1501.0290005207064,132.168,337.639,932.73,97.79599999999999,1.0,6.8
2014-04-28,AS14.20,0.05668667466986795,0.0,0.2,2972.6559991836543,249.593,1130.865,1160.419,46.019999999999996,1.0,6.8
2014-04-29,AS14.20,0.0034722222222222337,0.25,0.75,419.503999948502,163.942,105.477,149.923,46.019999999999996,1.0,7.25
2014-04-30,AS14.20,0.0034722222222222337,0.2,0.6,419.503999948502,163.942,105.477,149.923,46.019999999999996,1.0,7.0
2014-05-01,AS14.20,0.0034722222222222337,0.2,0.4,419.503999948502,163.942,105.477,149.923,46.019999999999996,1.0,7.0
2014-05-02,AS14.20,0.0034722222222222337,0.2,0.2,419.503999948502,163.942,105.477,149.923,46.019999999999996,1.0,7.2
2014-05-03,AS14.20,0.0034722222222222337,0.0,0.5,419.503999948502,163.942,105.477,149.923,46.019999999999996,1.0,6.75
2014-05-04,AS14.20,0.0034722222222222337,0.0,0.6666666666666666,419.503999948502,163.942,105.477,149.923,46.019999999999996,1.0,7.333333333333333
2014-05-05,AS14.20,0.0034722222222222337,0.0,0.0,419.503999948502,163.942,105.477,149.923,46.019999999999996,1.0,7.0
2014-03-30,AS14.23,0.4181943516042781,0.0,1.2,7674.735999107361,782.505,2910.908,3472.0469999999996,531.197,1.0,7.0
2014-03-31,AS14.23,0.383014657192235,-0.25,1.5,15913.595998764033,2354.496,8950.417,4633.514999999999,138.193,1.0,7.5
2014-04-05,AS14.23,0.3916318101453476,0.75,1.0,6510.4589993953705,493.636,5175.9800000000005,721.164,183.88,1.0,6.5
2014-04-09,AS14.23,0.381734291349676,-0.4,1.2,9193.630001068115,326.126,7386.368,1380.0049999999999,99.89399999999999,1.0,7.2
2014-04-12,AS14.23,0.3283472785449071,-0.25,1.0,6615.891999483104,210.005,3272.365,2450.643,604.0519999999999,1.0,7.75
2014-04-13,AS14.23,0.36259920634920634,0.6,1.0,7623.857996940613,514.242,4048.432,2762.286,291.48,1.0,7.2
2014-04-15,AS14.23,0.3192870679730575,0.0,1.0,9824.825997829437,2947.03,4146.798,2038.1360000000002,627.63,1.0,7.25
2014-04-16,AS14.23,0.3784666077105748,0.0,1.0,10167.08800029755,935.236,3774.469,5000.048999999999,456.18600000000004,2.0,7.4
2014-04-17,AS14.23,0.479780409353968,1.0,1.4,12462.838999986649,1454.2830000000001,7747.834,2812.094,728.799,2.0,7.4
2014-04-19,AS14.23,0.34415584415584416,0.0,1.0,2376.009999752044,173.949,1734.427,138.671,344.13000000000005,2.0,7.75
2014-04-21,AS14.23,0.4115224636722278,-0.4,1.0,7331.516999483108,104.449,6126.238,641.9780000000001,195.871,2.0,7.2
2014-04-26,AS14.23,0.4048643023643024,-0.5,1.0,6491.557001829147,752.112,5053.181,468.27799999999996,216.84000000000003,2.0,7.5
2014-04-27,AS14.23,0.3673707506660292,-0.2,1.0,12532.979995727534,1780.652,7875.276,1026.165,747.83,3.0,7.0
2014-04-29,AS14.23,0.3735173556602128,-0.2,1.2,7028.152000427247,800.724,3311.837,2373.736,114.824,2.0,7.4
2014-05-02,AS14.23,0.3977781266309966,-0.2,1.2,8933.061000585558,610.815,4481.607,3573.019,288.995,2.0,7.4
2014-04-16,AS14.24,0.09886498874313249,-0.4,0.25,4514.380000114438,849.887,2702.527,155.06,190.14,8.0,7.4
2014-04-22,AS14.24,0.07665932952304443,0.4,0.8,3076.0670008659367,931.861,1811.021,328.802,59.379000000000005,3.0,7.2
2014-04-23,AS14.24,0.038353214849158025,-0.25,1.0,1905.5060000419626,465.882,1097.172,246.926,49.063,3.0,7.5
2014-04-27,AS14.24,0.0659523518195497,-1.0,0.75,1103.4109995365138,397.266,1253.76,106.36699999999999,33.698,4.5,7.0
2014-04-28,AS14.24,0.06401814523536081,0.4,0.6,6149.630000352859,1659.46,3933.48,394.736,75.996,6.0,6.8
2014-04-29,AS14.24,0.05080621402077293,1.25,0.0,4964.636000633241,1107.387,3795.142,98.464,64.44800000000001,6.0,6.0
2014-04-30,AS14.24,0.1521727653179764,0.0,0.6666666666666666,7848.391000509262,2864.059,3758.786,429.531,67.185,7.0,6.333333333333333
2014-05-01,AS14.24,0.11590702540083282,-0.8,1.0,4160.105999946595,1766.575,1161.251,386.353,49.323,5.5,7.4
2014-05-02,AS14.24,0.0742442660108813,-1.0,1.0,2124.881000280379,677.594,553.344,559.8589999999999,56.391999999999996,4.0,7.0
2014-05-05,AS14.24,0.09047478797787512,-0.6666666666666666,0.3333333333333333,3596.7060000896445,470.455,2541.14,325.121,193.118,2.5,6.0
2014-05-06,AS14.24,0.16337143074539964,0.16666666666666663,0.5416666666666666,3243.6309988498692,2169.748,1259.555,126.69800000000001,179.859,1.0,6.5
2014-05-07,AS14.24,0.0135513811833725,1.0,0.75,5929.435001611706,1133.381,3170.1220000000003,128.63,95.163,1.5,7.0
2014-05-09,AS14.24,0.08377318187886475,-1.0,1.0,3467.677999973296,867.252,2293.462,208.114,98.035,2.0,7.4
2014-05-11,AS14.24,0.045328177940040626,-1.0,1.0,2923.7169988155356,2491.643,1630.876,22.641,61.95,2.0,7.25
2014-05-13,AS14.24,0.05427813780879583,-0.25,0.75,5407.47499895096,1634.315,3263.034,232.983,70.547,2.0,7.5
2014-05-16,AS14.24,0.021811648278146994,0.0,1.0,4695.734002113343,717.025,1739.334,575.758,51.441,3.0,7.0
2014-05-17,AS14.24,0.03005230340723861,-0.4,1.0,5039.252000570299,2311.96,3430.633,252.347,65.505,1.0,7.6
2014-05-18,AS14.24,0.0267361111111111,-0.2,0.6,5945.024000883101,1312.8509999999999,4030.859,234.956,57.466,6.0,7.2
2014-05-19,AS14.24,0.007986111111111112,0.25,0.75,2916.736999988555,557.235,1889.453,403.153,65.623,2.0,7.4
2014-05-20,AS14.24,0.044508877931337835,0.0,1.0,2971.6399996280675,1065.035,1458.8229999999999,395.141,31.352999999999998,6.0,7.0
2014-05-21,AS14.24,0.05104166666666671,0.2,0.4,2280.1799991130824,927.4639999999999,1214.94,59.84,76.88000000000001,2.0,6.2
2014-05-22,AS14.24,0.04213643790849669,0.6,0.8,2992.2909994125357,876.145,2184.172,36.48500000000001,73.486,3.0,6.6
2014-05-23,AS14.24,0.01122966950795965,-0.2,0.6,3744.269999742504,857.5360000000001,1365.385,755.758,84.75399999999999,1.0,6.8
2014-05-24,AS14.24,0.011447603234842322,0.0,0.8,1551.6969993114476,322.092,754.465,142.219,68.185,2.0,7.2
2014-05-25,AS14.24,0.04596280602636538,0.25,1.0,6859.7470002174405,1230.517,875.823,19.062,48.402,3.0,7.0
2014-05-26,AS14.24,0.002735433604336042,0.8,1.0,2361.5380012989044,565.979,1536.6299999999999,137.684,61.729,2.0,7.0
2014-05-27,AS14.24,0.06439944767151783,0.5,0.6666666666666666,3875.860000848767,1172.075,1462.263,200.744,55.154,4.0,6.2
2014-05-29,AS14.24,0.01857181693744216,-0.4,0.8,4196.082999229432,2042.371,2922.165,197.067,50.695,8.0,7.0
2014-05-30,AS14.24,0.03568424788578981,0.2,1.2,5724.525001287459,807.116,3738.605,252.197,50.230000000000004,12.0,7.4
2014-06-01,AS14.24,0.047362751785379936,-1.0,0.6666666666666666,5012.92099881172,1593.29,2309.314,759.968,81.069,5.0,6.833333333333333
2014-06-02,AS14.24,0.03904773900723554,0.3333333333333333,1.0,4468.588999986648,946.746,2473.986,1007.9189999999999,55.3,1.0,6.75
2014-06-04,AS14.24,0.046384854695459055,0.5,1.0,5223.861999511719,704.66,4459.023,68.938,38.774,2.0,7.0
2014-06-05,AS14.24,0.15234272166247978,0.0,1.0,2371.5889992713933,1749.277,958.821,171.964,273.09700000000004,11.0,7.0
2014-06-08,AS14.24,0.07951018024032033,-1.5,1.0,1131.197999477387,351.389,375.515,190.76,18.069000000000003,11.0,6.5
2014-04-09,AS14.25,0.10126488095238097,0.0,0.2,9829.376000642776,1737.845,3686.9539999999997,3846.64,557.4190000000001,11.0,7.4
2014-04-10,AS14.25,0.14313397233893554,0.25,0.5,6600.758999347689,2422.842,3068.87,2212.8050000000003,431.507,1.0,6.5
2014-04-12,AS14.25,0.04455739111590672,-0.2,0.6,1214.8420004844672,920.293,270.11,882.971,82.652,4.0,7.0
2014-04-13,AS14.25,0.038610440461819405,-0.4,0.4,5777.400000095364,654.644,4003.095,976.671,143.301,4.0,6.6
2014-04-14,AS14.25,0.09109605531851885,0.6,0.2,7802.634999036788,1398.889,5374.877,888.2510000000001,139.773,8.0,6.4
2014-04-15,AS14.25,0.08074791762574517,-0.25,0.0,4465.848001956941,1238.695,2643.3450000000003,248.51,335.206,3.0,6.5
2014-04-16,AS14.25,0.10531602561905302,0.2,0.6,7550.633999586106,1166.368,5329.13,743.7719999999999,310.522,9.0,7.2
2014-04-20,AS14.25,0.027631578947368413,0.0,0.0,6041.11500096321,1530.109,3986.515,307.041,215.918,3.0,6.8
2014-04-23,AS14.25,0.07593836088154272,-0.5,0.0,8629.494999408722,1844.472,4852.758,1834.8220000000001,150.54500000000002,8.0,6.5
2014-04-26,AS14.25,0.17103565997282577,0.5,1.0,7433.591000080109,1286.266,3882.575,2552.732,64.717,6.0,7.0
2014-04-27,AS14.25,0.02219573355936992,0.0,0.8,3357.7690005302425,496.572,2359.354,443.039,154.233,1.0,7.4
2014-04-29,AS14.25,0.0829631542699724,-1.2,-0.6,10994.999999523161,2111.729,7283.2390000000005,1752.132,321.978,20.0,6.0
2014-05-02,AS14.25,0.13760964912280704,-0.75,0.0,6310.169000387191,2008.442,4310.322,443.438,552.2639999999999,13.0,6.5
2014-05-05,AS14.25,0.07168479421153216,-1.0,0.0,7311.23100042343,1496.49,5100.812,615.8620000000001,52.491,9.0,6.666666666666667
2014-05-08,AS14.25,0.05208333333333331,0.0,0.5,2924.5859992504124,822.101,1095.098,1069.4319999999998,243.69299999999998,9.0,7.0
2014-04-14,AS14.26,0.0650244499509205,0.4,0.4,6125.109999895095,1143.794,1084.797,3797.39,96.74799999999999,2.0,7.4
2014-04-15,AS14.26,0.10020306145056895,0.2,0.4,8624.151998758316,2653.229,612.097,5534.345,57.402,4.0,6.8
2014-04-17,AS14.26,0.08151591851429837,0.0,-0.2,6102.27800059318,1579.401,2294.683,2635.341,150.14,3.5,6.0
2014-04-21,AS14.26,0.0939812012375572,-0.2,0.0,7717.239000558854,840.72,2112.142,4738.023999999999,64.539,3.0,6.4
2014-04-22,AS14.26,0.10722584231432682,0.5,1.0,7584.154001951219,6568.861,2633.366,2340.111,54.479,2.5,7.25
2014-04-23,AS14.26,0.0960912896231939,0.2,0.2,6572.150000572207,1518.024,1454.579,3520.72,74.042,2.0,6.2
2014-04-24,AS14.26,0.07687226020351642,0.0,-0.4,7454.101000785833,7303.616,3682.128,2521.1290000000004,383.676,2.0,5.8
2014-04-27,AS14.26,0.07877714894532083,0.8,0.8,2349.394000530243,681.359,534.269,951.584,180.22,6.0,7.8
2014-04-28,AS14.26,0.1600140056022409,1.0,1.0,5659.507998466491,670.424,2553.024,2364.1730000000002,68.87,4.0,8.0
2014-04-29,AS14.26,0.09745980313029162,0.6,0.4,4524.966001987458,1348.764,1083.662,2277.5350000000003,118.06700000000001,4.333333333333333,6.6
2014-04-30,AS14.26,0.0840277777777778,-0.2,0.2,7556.27299928665,1069.0529999999999,4156.633,2281.1130000000003,45.78,4.666666666666667,6.2
2014-05-01,AS14.26,0.11682422969187674,0.0,0.4,5536.597999811174,2948.324,1135.013,1767.848,35.331,5.0,6.8
2014-05-02,AS14.26,0.14302874533992213,0.2,0.8,4744.676000833512,733.0600000000001,1681.137,2489.116,559.147,4.0,7.2
2014-05-03,AS14.26,0.04645748206553563,0.0,0.8,3909.7510013580336,1215.653,1089.118,3541.1929999999998,45.589,3.0,7.8
2014-05-04,AS14.26,0.017517786099947207,-0.2,0.4,4421.8309996128055,418.308,382.45799999999997,3563.736,56.358999999999995,3.0,7.4
2014-05-05,AS14.26,0.0992824107043948,0.25,0.25,4018.6030004024515,884.458,551.786,2549.964,30.448999999999998,3.0,6.5
2014-05-06,AS14.26,0.05014124293785314,0.125,0.325,6861.393000602727,890.806,475.491,5392.888,114.715,2.0,6.65
2014-05-07,AS14.26,0.09131503050995511,0.0,0.4,2567.5279998779292,667.753,454.49899999999997,1409.0810000000001,34.497,2.0,6.8
2014-05-10,AS14.26,0.07102007469654532,0.6,1.0,5994.585999965667,1005.739,1520.231,3441.3120000000004,132.385,8.0,8.0
2014-05-11,AS14.26,0.07330473856209153,0.4,0.0,5422.554000616074,3459.921,2786.466,1270.945,134.183,6.0,6.2
2014-05-12,AS14.26,0.015353740366202982,0.0,0.4,8348.150000572206,3240.608,3746.153,3195.958,178.364,5.0,6.4
2014-05-13,AS14.26,0.12987183524450582,0.4,0.6,7440.5710003376,5164.12,2319.525,2319.8160000000003,35.704,4.0,7.0
2014-05-14,AS14.26,0.09249834820934023,0.0,0.0,4245.375999689102,3550.947,2376.884,1195.99,33.237,3.0,6.0
2014-05-16,AS14.26,0.10708657905748699,0.6,0.8,9174.194000244137,2902.587,4533.666,2970.029,63.509,2.0,7.4
2014-05-17,AS14.26,0.1334267040149393,0.5,0.5,4837.187000989915,1027.73,1690.919,2452.545,94.064,3.0,7.4
2014-05-19,AS14.26,0.07498041589517161,-0.4,1.0,5976.551000118251,665.474,1663.259,3599.0530000000003,46.23,2.0,7.4
2014-05-21,AS14.26,0.12877008854389213,0.2,0.8,4179.688000440596,680.776,1597.778,1848.7920000000001,49.708999999999996,5.0,7.0
2014-05-22,AS14.26,0.14347572362278238,-0.2,0.4,7370.643998384478,2613.795,2025.722,2743.031,62.759,1.0,6.6
2014-05-23,AS14.26,0.10403460297162344,0.2,0.0,5323.31600022316,2374.9500000000003,2416.018,1301.814,90.80600000000001,2.0,6.2
2014-05-25,AS14.26,0.129498162259254,-0.5,1.0,8241.523998737339,3005.024,2490.478,2839.495,112.006,1.0,8.0
2014-05-26,AS14.26,0.05465389326822173,0.2,1.0,7007.025999307634,1379.55,2083.561,3422.422,154.267,2.0,7.2
2014-05-27,AS14.26,0.027135701676887915,0.0,-0.2,8511.273000478746,3702.966,2992.702,4202.745,242.95499999999998,2.0,5.8
2014-05-29,AS14.26,0.0285714285714286,0.0,0.8,194.84099984169004,21.747,150.448,4202.745,7.0489999999999995,2.0,7.4
2014-05-30,AS14.26,0.0285714285714286,-0.4,0.0,194.84099984169004,21.747,150.448,4202.745,7.0489999999999995,2.0,6.4
2014-04-06,AS14.27,0.08090277777777777,-1.0,0.2,4060.829999446868,968.426,2075.192,1189.5610000000001,204.97,5.0,7.0
2014-04-07,AS14.27,0.08437499999999999,1.0,0.8,4268.787998676306,690.937,2670.446,778.2270000000001,128.324,4.5,7.6
2014-04-10,AS14.27,0.12499999999999999,-0.2,0.4,3914.550999641418,1097.353,1929.759,989.875,195.01899999999998,4.0,7.4
2014-04-14,AS14.27,0.08090277777777778,-0.8,0.8,1172.436998605728,472.518,497.53700000000003,109.22900000000001,92.57300000000001,4.666666666666667,7.6
2014-04-15,AS14.27,0.09026916896235078,-0.6,0.6,4384.615999937057,746.26,2107.479,1231.4560000000001,381.646,5.333333333333333,7.2
2014-04-18,AS14.27,0.11597222222222221,0.0,1.4,2629.149000167847,765.478,1006.0500000000001,594.425,262.02099999999996,6.0,8.6
2014-04-19,AS14.27,0.054989495798319334,-0.25,0.5,3839.7219984531407,502.782,3045.963,1800.693,82.523,4.0,7.5
2014-04-21,AS14.27,0.07812500000000007,0.0,0.2,3559.2100002765646,617.795,1638.866,949.0709999999999,355.298,2.0,6.8
2014-04-23,AS14.27,0.07138142791551878,0.0,0.8,2928.1900000572195,475.262,1228.441,1080.509,143.44299999999998,1.0,8.0
2014-04-24,AS14.27,0.08724323062558355,0.6,0.6,3963.4879989624023,1329.649,1758.474,762.292,410.02,6.0,7.6
2014-04-29,AS14.27,0.08749999999999998,-1.2,0.4,3786.9740011692056,819.055,940.728,1925.3899999999999,100.953,3.0,7.2
2014-05-01,AS14.27,0.11239224137931031,0.4,0.8,4822.044000625611,927.537,2234.236,1291.958,367.248,1.0,7.6
2014-05-02,AS14.27,0.11944444444444446,-1.0,0.6,3539.5789985656747,817.761,1838.68,791.028,91.004,1.0,7.2
2014-05-03,AS14.27,0.090625,1.2,0.0,4976.420998811722,812.469,3407.8849999999998,484.907,265.255,2.0,6.4
2014-05-05,AS14.27,0.16432475726422502,0.0,0.6666666666666666,6067.894998550414,1198.807,2571.92,1296.8159999999998,29.505000000000003,1.5,7.666666666666667
2014-05-06,AS14.27,0.09791666666666664,0.3,0.7333333333333334,4865.127001285554,808.828,3622.312,426.62500000000006,6.064,1.0,7.733333333333333
2014-05-07,AS14.27,0.10194033299050513,0.6,0.8,3210.024999856947,1373.641,1971.669,150.39799999999997,49.686,7.0,7.8
2014-05-08,AS14.27,0.07134818007662837,0.6,0.2,4071.9699997901935,650.085,2697.733,680.188,45.333,1.0,7.0
2014-05-09,AS14.27,0.09930555555555554,1.2,-0.2,5272.585998058319,1550.067,2408.672,1239.0020000000002,73.845,9.0,6.4
2014-05-10,AS14.27,0.10075431034482758,0.6,0.0,4957.294000148775,1188.42,2582.842,914.9850000000001,160.60899999999998,2.0,6.6
2014-05-12,AS14.27,0.10003591954022988,0.0,1.0,3443.1820023059845,723.066,1799.527,834.826,86.656,2.0,7.8
2014-05-13,AS14.27,0.07083333333333337,0.8,0.4,4063.5680000782004,1072.947,2083.405,858.887,47.344,6.0,6.8
2014-05-14,AS14.27,0.08833333333333336,1.0,0.75,2112.7540001869193,366.488,1257.21,464.58399999999995,24.139000000000003,6.0,7.5
2014-05-15,AS14.27,0.08833333333333336,1.5,0.5,2112.7540001869193,366.488,1257.21,464.58399999999995,24.139000000000003,6.0,7.0
2014-04-04,AS14.28,0.12490594575684995,-0.5,0.0,13760.366001367567,3474.372,5675.671,3464.7870000000003,575.135,3.0,5.75
2014-04-05,AS14.28,0.027859790738960884,-0.8,0.8,7930.456998109817,2074.759,1473.532,2863.8199999999997,647.5139999999999,2.75,7.6
2014-04-06,AS14.28,0.012253036714243604,-0.6,0.6,5941.962999582291,886.498,1031.141,3129.6400000000003,71.583,2.5,7.2
2014-04-08,AS14.28,0.09885041974956744,-0.2,1.0,7366.385003089905,5743.239,3201.299,2050.441,251.497,2.25,7.8
2014-04-13,AS14.28,0.04242497739525186,-0.6,0.75,9758.65600156784,1807.876,3783.596,3135.178,340.33000000000004,2.0,7.2
2014-04-14,AS14.28,0.10611959993778806,-1.0,0.5,10881.651001691815,5240.122,5093.312,2096.067,460.025,1.0,6.8
2014-04-17,AS14.28,0.10793741525463706,-0.5,0.75,9490.893999099726,2333.571,2112.354,4178.399,84.64,2.0,7.8
2014-04-19,AS14.28,0.020545114412761068,-0.5,0.3333333333333333,6235.212999582292,976.055,816.547,2328.45,1453.522,1.0,6.75
2014-04-20,AS14.28,0.03128380739640309,-0.4,1.0,5530.367001056671,821.747,172.10399999999998,2475.6549999999997,828.357,1.0,7.8
2014-04-21,AS14.28,0.07565666982961562,-0.25,1.0,4831.646000623702,1067.223,1165.481,1487.4759999999999,557.09,1.0,8.0
2014-04-23,AS14.28,0.09511485338064438,0.3333333333333333,1.0,9310.856999874117,4591.195,3049.582,2668.052,288.686,1.0,7.0
2014-04-25,AS14.28,0.13038495753560778,-0.2,1.0,4424.054999589917,3085.391,863.989,1759.971,220.534,1.2,7.0
2014-04-26,AS14.28,0.0330103700922375,0.0,1.0,4114.448999881744,779.335,558.98,2018.5249999999999,330.068,1.4,8.0
2014-04-29,AS14.28,0.0,-0.2,0.8,2742.3234997987747,9.48,24.046,1405.3004999999998,212.51049999999998,1.6,7.0
2014-04-30,AS14.28,0.030598256251653227,-0.2,0.2,1370.197999715805,212.455,380.809,792.0759999999999,94.953,1.8,6.2
2014-05-03,AS14.28,0.054198748079751564,0.0,1.0,7978.536000013354,3301.658,2420.192,2527.962,362.238,2.0,7.4
2014-05-04,AS14.28,0.029219101387488372,-0.4,0.6666666666666666,8414.128998994829,2362.658,1270.993,2440.352,1364.6989999999998,1.5,6.8
2014-05-06,AS14.28,0.07209549768692994,-0.2,0.20833333333333331,6754.850999116899,6114.802,2253.145,2017.0739999999998,164.805,1.0,6.566666666666666
2014-05-07,AS14.28,0.027966857841785986,0.0,-0.25,6894.3519999980945,2543.592,1530.495,2677.489,311.19199999999995,1.0,6.333333333333333
2014-05-08,AS14.28,0.03576887078168944,0.0,0.5,2669.583000421525,2596.097,1174.962,1389.454,26.128,1.0,6.5
2014-04-04,AS14.29,0.015126292203892644,-1.25,0.75,3967.0759987831116,13.521999999999998,826.706,2282.648,847.3399999999999,1.0,8.0
2014-04-05,AS14.29,0.14988214995833685,0.8,0.8,6806.078000307085,151.904,2457.589,3618.345,404.649,2.0,8.2
2014-04-06,AS14.29,0.11463534506164204,0.0,0.8,9531.902999639507,241.934,2141.965,7469.983,230.362,6.0,7.75
2014-04-07,AS14.29,0.19540927482103948,-0.6,0.2,11191.926000595093,266.639,2490.1130000000003,8171.031,234.98,4.75,7.2
2014-04-09,AS14.29,0.0684037452212791,0.4,0.4,5617.376000642778,234.855,3151.915,3793.648,63.623000000000005,3.5,7.6
2014-04-11,AS14.29,0.018978234747998615,0.2,0.6,6887.131999969485,26.098999999999997,2509.459,4288.546,60.33,2.25,7.2
2014-04-12,AS14.29,0.11546995747559541,1.0,0.75,2665.6599991321555,83.032,1837.533,538.7909999999999,204.76,1.0,8.25
2014-04-13,AS14.29,0.0749941178856907,0.0,0.6,11175.523998498913,382.147,2446.337,4414.42,242.389,1.0,8.2
2014-04-14,AS14.29,0.14115802099173552,-0.8,1.0,7842.806001186373,346.946,2033.1000000000001,6169.317,176.56,1.0,8.0
2014-04-15,AS14.29,0.19738316762908892,-0.5,1.0,9205.890996217726,109.163,4330.224,4764.376,76.42599999999999,1.0,8.25
2014-04-18,AS14.29,0.1547806052191322,-0.25,0.25,9005.241000413891,531.1370000000001,2845.558,6516.647,171.45100000000002,2.0,8.0
2014-04-20,AS14.29,0.008417145593869734,-0.5,0.75,3084.7110002040877,71.31099999999999,1014.836,1820.1390000000001,88.465,2.3333333333333335,7.5
2014-04-21,AS14.29,0.11076388888888888,0.0,0.4,3747.0190002918257,34.025,1234.593,2380.161,187.019,2.6666666666666665,7.2
2014-04-24,AS14.29,0.18661315132741277,0.2,1.0,9600.50600266457,417.582,3718.909,5322.086,602.66,3.0,7.8
2014-04-25,AS14.29,0.16510803391777293,0.0,0.75,3919.8140008449564,565.074,2368.221,790.211,270.85,1.0,7.5
2014-04-28,AS14.29,0.07879215708108615,-0.4,0.4,7495.863001108168,606.164,1864.196,4736.548000000001,510.99,2.0,7.0
2014-04-30,AS14.29,0.09121493415357158,-0.4,0.2,9185.733000040054,1098.17,3211.592,5010.753,111.86500000000001,3.0,7.8
2014-05-01,AS14.29,0.1318342937166134,0.0,0.4,6110.111998796463,335.771,4195.65,3291.799,35.15,3.0,7.6
2014-05-06,AS14.29,0.08994613655738976,0.2,0.7,14082.108999967575,159.45000000000002,2002.338,5412.326,2.007,3.0,7.699999999999999
2014-05-08,AS14.29,0.1176933021746805,0.4,1.0,9283.681003332138,177.727,4566.261,5111.718,33.965,3.0,7.8
2014-05-11,AS14.29,0.015175118928836287,-0.8,0.4,9004.832000255583,164.367,2730.7110000000002,5992.461,115.969,4.5,7.0
2014-05-12,AS14.29,0.14951704294124676,-0.2,0.8,13648.03100037575,772.9159999999999,6234.929,7228.576,65.545,6.0,7.6
2014-05-14,AS14.29,0.125,0.2,0.4,7.43600010871887,772.9159999999999,204.86499999999998,142.04399999999998,65.545,6.0,7.6
2014-03-25,AS14.30,0.1341467837134854,-0.2,1.0,15856.781001091002,1776.05,9165.199,5196.379,632.115,2.0,8.0
2014-03-29,AS14.30,0.13252437397512362,-1.4,1.0,17474.87200069427,745.626,9433.996,6901.641,168.032,2.0,8.4
2014-03-31,AS14.30,0.23451950855432138,-0.8,1.0,12971.811000347143,827.493,9438.066,2395.8089999999997,530.029,1.5,7.6
2014-04-03,AS14.30,0.12517288902232324,0.2,1.0,14459.533000946029,1513.555,3706.306,8564.825,994.268,1.0,8.0
2014-04-05,AS14.30,0.06754933662828402,-0.8,1.0,9363.129999160776,1053.051,1912.127,5812.437000000001,596.0759999999999,2.0,8.0
2014-04-06,AS14.30,0.09103816788494115,-1.2,1.0,10319.06200051308,1158.746,1913.004,6723.004,353.46000000000004,2.0,8.0
2014-04-07,AS14.30,0.12195215470654065,0.0,1.0,16311.262001037594,2029.616,9128.585000000001,4522.198,671.448,2.0,7.6
2014-04-10,AS14.30,0.1335532421561833,-1.0,1.0,11401.83500099182,728.171,3685.348,6430.306999999999,552.421,2.0,8.2
2014-04-13,AS14.30,0.07888284344373224,-1.6,1.0,10114.311999320982,908.502,1882.34,7224.682,260.859,1.0,7.2
2014-04-14,AS14.30,0.17082034310244312,-0.25,1.0,12149.335000276566,1174.509,5890.584,4877.8330000000005,224.123,1.0,7.75
2014-04-19,AS14.30,0.09985345888355919,-1.2,1.0,11295.799999713907,887.883,1809.449,7654.248000000001,334.54,1.0,7.8
2014-04-20,AS14.30,0.10913892761391042,-1.25,1.0,13949.232999563214,844.212,4961.331,6447.873,406.163,1.0,7.75
2014-04-23,AS14.30,0.09362551945885278,-1.4,1.0,10317.379000425331,702.796,4899.344,4897.950000000001,170.262,1.0,7.6
2014-04-25,AS14.30,0.14113887003386044,-1.0,1.0,14133.542001485817,2158.247,3796.98,7460.942999999999,716.804,1.0,7.5
2014-04-27,AS14.30,0.12608118646519645,-1.0,1.0,12210.01900005341,1340.846,1761.215,6761.1050000000005,298.483,1.0,7.8
2014-05-01,AS14.30,0.16309989065219965,-1.0,1.0,16552.01300096511,2410.5480000000002,6134.199,5185.09,1497.627,3.0,8.2
2014-05-03,AS14.30,0.1819733305036785,-1.2,1.0,5492.017999887466,403.891,1055.244,3938.299,94.795,3.0,7.8
2014-05-04,AS14.30,0.20972222222222214,-1.4,1.0,4694.928000450136,678.116,621.348,3063.8,331.376,3.0,7.8
2014-05-05,AS14.30,0.20972222222222214,-1.0,1.0,4694.928000450136,678.116,621.348,3063.8,331.376,3.0,8.0
2014-04-02,AS14.31,0.234817017504906,0.0,0.6666666666666666,13322.02599930763,1483.2839999999999,1084.376,513.392,229.53500000000003,1.0,6.666666666666667
